32,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,57,57,57,4,31
32,26,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,80,80,79,27,31
32,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,57,57,57,50,31
32,26,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,79,79,80,73,31
32,3,23,0,100,101,102,103,104,105,12,15,12,13,14,15,0,0,0,0,12,13,14,15,12,13,14,15,12,15,72,31
32,26,23,0,123,124,125,126,127,128,35,38,35,36,37,38,0,0,0,0,35,36,37,38,35,36,37,38,35,38,49,31
32,3,23,0,146,147,148,149,150,151,58,61,58,59,60,61,69,0,0,0,58,59,60,61,58,59,60,61,58,61,72,31
32,26,23,0,169,170,171,172,173,174,81,84,81,82,83,84,23,0,0,0,81,82,83,84,81,82,83,84,81,84,49,31
32,3,23,0,159,113,114,110,111,112,23,23,23,23,23,23,23,0,0,0,46,23,23,23,23,23,23,23,12,15,72,31
32,26,23,0,182,136,137,133,134,135,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,38,49,31
32,3,23,0,179,180,181,156,157,158,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,61,72,31
32,26,23,0,0,46,23,23,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,84,49,31
32,3,23,0,100,101,102,103,104,105,12,15,100,101,102,103,104,105,12,15,0,0,0,0,0,0,0,0,46,23,5,57
32,26,23,0,123,124,125,126,127,128,35,38,123,124,125,126,127,128,35,38,0,0,0,0,0,0,0,0,0,0,28,80
32,3,23,0,146,147,148,149,150,151,58,61,146,147,148,149,150,151,58,61,69,0,0,0,0,0,0,0,0,0,51,57
32,26,23,0,169,170,171,172,173,174,81,84,169,170,171,172,173,174,81,84,23,0,0,0,0,0,0,0,0,0,74,79
32,3,23,0,159,113,114,110,111,112,23,23,159,113,114,110,111,112,12,15,23,0,0,0,0,0,0,0,0,0,46,23
32,26,23,0,182,136,137,133,134,135,23,0,182,136,137,133,134,135,35,38,23,0,0,0,0,0,0,0,0,0,0,0
32,3,23,0,179,180,181,156,157,158,23,0,179,180,181,156,157,158,58,61,23,0,0,0,0,0,0,0,0,0,0,0
32,26,23,0,0,46,23,23,23,23,23,0,0,46,23,23,23,23,81,84,23,0,0,0,0,0,0,0,0,0,0,0
32,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,23,23,0,0,0,0,0,0,0,0,0,0,0
32,26,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,77,77,77,77,77,77,77,77,77,77,77,0,0,0,0,0,0,0,0,77,77,77,77,77,77,77,77,77,77,77,77
