112,176,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,31
112,176,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,31
112,176,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,31
112,176,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,31
112,176,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,31
112,176,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,31
112,176,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,31
112,176,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,31
112,176,23,0,96,97,98,99,0,0,0,0,0,0,0,0,0,0,0,96,97,98,99,0,0,0,0,0,0,0,72,31
112,176,23,0,119,120,121,122,0,0,0,0,0,0,0,0,0,0,0,119,120,121,122,0,0,0,0,0,0,0,49,31
112,176,23,0,142,143,144,145,69,0,0,0,0,0,0,0,0,0,0,142,143,144,145,69,0,0,0,0,0,0,72,31
112,176,23,0,165,166,167,168,23,0,0,0,0,0,0,0,0,0,0,165,166,167,168,23,0,0,0,0,0,0,49,31
112,176,23,0,92,93,94,95,23,0,0,0,0,0,0,0,0,0,0,92,93,94,95,23,0,0,0,0,0,0,72,31
112,176,23,0,115,116,117,118,23,0,0,0,0,0,0,0,0,0,0,115,116,117,118,23,0,0,0,0,0,0,49,31
112,176,23,0,138,139,140,141,23,0,0,0,0,0,0,0,0,0,0,138,139,140,141,23,0,0,0,0,0,0,72,31
112,176,23,0,161,162,163,164,23,0,0,0,0,0,0,0,0,0,0,161,162,163,164,23,0,0,0,0,0,0,49,31
112,176,23,0,46,23,23,23,23,0,0,0,0,0,0,0,0,0,0,46,23,23,23,23,0,0,0,0,0,0,72,31
112,176,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,31
112,176,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,31
112,176,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,31
112,176,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,31
112,176,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,31
112,176,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,31
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,19
