57,57,57,57,57,57,57,57,57,57,57,4,31,31,57,57,57,57,57,57,57,57,57,57,32,6,57,57,57,57,4,31
79,79,79,79,79,79,79,79,79,79,79,27,31,31,57,57,57,57,57,57,57,57,57,57,32,29,79,79,79,79,27,31
57,57,57,57,57,57,57,57,57,57,57,50,31,31,57,57,57,57,57,57,57,57,57,57,32,52,57,57,57,57,50,31
79,79,79,79,79,79,79,79,79,79,79,73,31,54,77,77,77,77,77,77,77,77,77,77,78,75,79,79,79,79,73,31
23,23,23,23,23,23,23,23,23,23,23,49,31,31,57,57,57,57,57,57,57,57,57,57,32,3,23,23,23,23,49,31
0,0,0,0,0,0,0,0,0,0,0,72,31,31,57,57,57,57,57,57,57,57,57,57,32,26,23,0,0,0,72,31
0,0,0,0,0,0,0,0,0,0,0,49,31,31,57,57,57,57,57,57,57,57,57,57,32,3,23,0,0,0,49,31
0,0,0,0,0,0,0,0,0,0,0,72,31,54,77,77,77,77,77,77,77,77,77,77,78,26,23,0,0,0,72,31
0,0,0,0,0,0,0,0,0,0,0,5,57,57,57,57,57,34,16,16,11,57,57,57,57,7,23,0,0,0,49,31
0,0,0,0,0,0,0,0,0,0,0,28,79,79,79,79,79,34,16,16,11,79,79,79,79,30,23,0,0,0,72,31
0,0,0,0,0,0,0,0,0,0,0,51,57,57,57,57,57,34,16,16,11,57,57,57,57,53,23,0,0,0,49,31
0,0,0,0,0,0,0,0,0,0,0,74,79,79,79,79,79,34,16,16,11,79,79,79,79,76,23,0,0,0,72,31
0,0,0,0,0,0,0,0,0,0,0,46,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,0,0,0,49,31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,31
112,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,31
112,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,31
112,176,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,31
112,176,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,31
112,176,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,31
112,176,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,31
112,176,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,31
112,176,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,31
