139,139,139,139,200,201,201,202,200,201,201,202,200,201,201,202,200,201,201,202,200,201,201,202,200,201,201,202,139,139,139,139
139,139,139,139,203,204,205,206,203,204,205,206,203,204,205,206,203,204,205,206,203,204,205,206,203,204,205,206,139,139,139,139
139,139,139,139,207,208,209,210,211,209,209,210,211,209,209,210,211,209,209,210,211,209,209,210,211,209,214,215,139,139,139,139
139,139,139,139,207,226,224,225,224,225,224,225,224,225,224,225,224,225,224,225,224,225,224,225,224,225,226,215,139,139,139,139
139,139,139,139,207,226,220,221,220,221,220,221,220,221,220,221,220,221,220,221,220,221,220,221,220,221,226,215,139,139,139,139
139,139,139,139,207,226,220,221,220,221,220,221,220,221,220,221,220,221,220,221,220,221,220,221,220,221,226,215,139,139,139,139
139,139,139,139,207,226,212,212,212,212,199,212,212,212,199,212,212,194,195,196,197,198,199,212,212,212,226,215,139,139,139,139
139,139,139,139,207,226,213,213,213,213,193,213,213,213,193,213,212,188,189,190,191,192,193,213,213,213,226,215,139,139,139,139
139,139,139,139,207,184,213,213,213,213,193,213,213,213,193,213,213,213,193,213,213,213,193,213,213,213,243,215,139,139,139,139
139,139,139,139,207,185,213,213,213,213,193,213,213,213,193,213,213,213,193,213,213,213,193,213,213,213,244,215,139,139,139,139
139,139,139,139,207,186,213,213,213,213,193,213,213,213,193,213,213,213,193,213,213,213,193,213,213,213,245,215,139,139,139,139
139,139,139,139,207,187,213,213,213,213,193,213,213,213,193,213,213,213,193,213,213,213,193,223,223,223,246,215,139,139,139,139
139,139,139,139,207,226,213,213,223,223,193,213,213,213,193,213,213,213,193,213,213,213,193,223,223,223,247,215,139,139,139,139
139,139,139,139,207,226,213,213,223,223,193,213,213,213,193,213,213,213,193,213,213,213,193,223,223,223,248,215,139,139,139,139
139,139,139,139,207,226,213,213,223,223,193,213,213,213,193,213,213,213,193,213,213,213,193,223,223,223,249,215,139,139,139,139
139,139,139,139,207,226,213,213,213,213,193,213,213,213,193,213,213,213,193,213,213,213,193,223,223,223,250,215,139,139,139,139
139,139,139,139,207,226,213,213,213,213,193,213,213,213,193,213,213,213,193,213,213,213,193,213,213,213,226,215,139,139,139,139
139,139,139,139,207,226,220,221,220,221,220,221,220,221,220,221,220,221,220,221,220,221,220,221,220,221,226,215,139,139,139,139
139,139,139,139,227,228,229,230,235,236,237,238,235,236,237,238,235,236,237,238,235,236,237,238,235,236,237,238,139,139,139,139
139,139,139,139,231,232,233,234,231,232,233,234,231,232,233,234,231,232,233,234,231,232,233,234,231,232,233,234,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
