57,57,57,32,32,6,57,57,33,57,57,57,57,57,57,33,33,57,57,57,57,57,57,33,57,57,57,33,33,57,57,57
57,33,57,32,32,29,80,79,80,79,80,79,80,79,80,79,80,79,80,79,80,79,80,79,80,79,80,79,80,79,80,79
57,57,57,32,32,52,57,57,10,57,33,57,57,56,57,57,10,57,33,57,57,56,57,57,57,56,57,57,10,57,33,57
77,77,77,78,32,75,80,79,79,80,79,80,80,79,79,80,79,80,79,80,80,79,79,80,80,79,79,80,79,80,79,80
77,77,77,9,32,3,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
57,57,57,32,32,26,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,57,57,32,32,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,10,57,32,32,26,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,57,57,32,32,3,23,0,100,101,102,103,104,105,12,15,0,0,0,0,100,101,102,103,104,105,12,15,0,0,0,0
57,33,57,32,32,26,23,0,123,124,125,126,127,128,35,38,0,0,0,0,123,124,125,126,127,128,35,38,0,0,0,0
57,57,57,32,32,3,23,0,146,147,148,149,150,151,58,61,69,0,0,0,146,147,148,149,150,151,58,61,69,0,0,0
77,77,77,78,32,26,23,0,169,170,171,172,173,174,81,84,23,0,0,0,169,170,171,172,173,174,81,84,23,0,0,0
33,57,57,57,57,7,23,0,159,113,114,110,111,112,23,23,23,0,0,0,159,113,114,110,111,112,23,23,23,0,0,0
80,79,80,79,79,30,23,0,182,136,137,133,134,135,23,0,0,0,0,0,182,136,137,133,134,135,23,0,0,0,0,0
10,57,33,57,57,53,23,0,179,180,181,156,157,158,23,0,0,0,0,0,179,180,181,156,157,158,23,0,0,0,0,0
79,80,79,80,80,76,23,0,0,46,23,23,23,23,23,0,0,0,0,0,0,46,23,23,23,23,23,0,0,0,0,0
23,23,23,23,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,12,13,14,15,12,13,14,15,12,13,14,15,12,13,14,15,12,13,14,15,12,13,14,15,0,0,0,0
0,0,0,0,35,36,37,38,35,36,37,38,35,36,37,38,35,36,37,38,35,36,37,38,35,36,37,38,69,0,0,0
0,0,0,0,58,59,60,61,58,59,60,61,58,59,60,61,58,59,60,61,58,59,60,61,58,59,60,61,23,0,0,0
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77
