57,57,57,57,57,57,57,57,57,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,31,8,77,77,77
80,79,80,79,80,79,80,79,79,30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,31,31,33,57,57
57,57,57,57,57,57,57,57,57,53,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,31,31,57,57,57
79,80,79,80,80,79,79,80,80,76,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,31,31,57,57,57
12,13,14,15,23,23,23,23,100,101,102,103,104,105,12,15,100,101,102,103,104,105,12,15,0,0,72,31,31,57,57,57
35,36,37,38,23,0,0,0,123,124,125,126,127,128,35,38,123,124,125,126,127,128,35,38,0,0,49,31,31,56,57,57
58,59,60,61,23,0,0,0,146,147,148,149,150,151,58,61,146,147,148,149,150,151,58,61,69,0,72,31,31,57,57,33
81,82,83,84,23,0,0,0,169,170,171,172,173,174,81,84,169,170,171,172,173,174,81,84,23,0,49,31,54,77,77,77
12,13,14,15,23,0,0,0,159,113,114,110,111,112,23,23,159,113,114,110,111,112,23,23,23,0,5,57,57,57,4,31
35,36,37,38,23,0,0,0,182,136,137,133,134,135,23,0,182,136,137,133,134,135,23,0,0,0,28,80,80,79,27,31
58,59,60,61,23,0,0,0,179,180,181,156,157,158,23,0,179,180,181,156,157,158,23,0,0,0,51,57,57,57,50,31
81,82,83,84,23,0,0,0,0,46,23,23,23,23,23,0,0,46,23,23,23,23,23,0,0,0,74,79,79,80,73,31
12,13,14,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,23,23,23,72,31
35,36,37,38,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,31
58,59,60,61,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,31
81,82,83,84,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,31
23,23,23,23,23,0,0,0,12,13,14,15,0,0,0,0,12,13,14,15,12,13,14,15,12,13,14,15,0,0,72,31
0,0,0,0,0,0,0,0,35,36,37,38,0,0,0,0,35,36,37,38,35,36,37,38,35,36,37,38,0,0,49,31
0,0,0,0,0,0,0,0,58,59,60,61,69,0,0,0,58,59,60,61,58,59,60,61,58,59,60,61,69,0,72,31
0,0,0,0,0,0,0,0,81,82,83,84,23,0,0,0,81,82,83,84,81,82,83,84,81,82,83,84,23,0,49,31
0,0,0,0,0,0,0,0,12,13,14,15,23,0,0,0,46,23,23,23,23,23,23,23,23,23,23,23,23,0,72,31
0,0,0,0,0,0,0,0,35,36,37,38,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,31
0,0,0,0,0,0,0,0,58,59,60,61,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,31
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,19
