77,77,77,9,32,32,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,31,8,77,77,77
57,57,57,32,32,32,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,31,31,33,57,57
57,57,57,32,32,32,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,31,31,57,57,57
57,10,57,32,32,32,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,31,31,57,57,57
57,57,57,32,32,32,23,0,12,13,14,15,12,13,14,15,12,13,14,15,12,13,14,15,0,0,72,31,31,57,57,57
57,33,57,32,32,32,23,0,35,36,37,38,35,36,37,38,35,36,37,38,35,36,37,38,0,0,49,31,31,56,57,57
57,57,57,32,32,32,23,0,58,59,60,61,58,59,60,61,58,59,60,61,58,59,60,61,69,0,72,31,31,57,57,33
77,77,77,78,32,32,23,0,81,82,83,84,81,82,83,84,81,82,83,84,81,82,83,84,23,0,49,31,54,77,77,77
77,77,77,9,32,32,23,0,46,23,23,23,12,13,14,15,12,13,14,15,23,23,23,23,23,0,5,57,57,57,57,33
57,57,57,32,32,32,23,0,0,0,0,0,35,36,37,38,35,36,37,38,23,0,0,0,0,0,28,80,80,79,80,79
57,57,57,32,32,32,23,0,0,0,0,0,58,59,60,61,58,59,60,61,23,0,0,0,0,0,51,57,57,56,57,57
57,10,57,32,32,32,23,0,0,0,0,0,81,82,83,84,81,82,83,84,23,0,0,0,0,0,74,79,80,79,79,80
57,57,57,32,32,32,23,0,0,0,0,0,46,23,23,23,23,23,23,23,23,0,0,0,0,0,46,23,23,23,23,23
57,33,57,32,32,32,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,57,57,32,32,32,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,77,77,78,32,32,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,6,57,57,57,7,23,0,12,13,14,15,12,13,14,15,12,13,14,15,12,13,14,15,0,0,0,0,0,0,0,0
32,29,80,79,79,30,23,0,35,36,37,38,35,36,37,38,35,36,37,38,35,36,37,38,0,0,0,0,0,0,0,0
32,52,57,57,57,53,23,0,58,59,60,61,58,59,60,61,58,59,60,61,58,59,60,61,69,0,0,0,0,0,0,0
32,75,80,79,80,76,23,0,81,82,83,84,81,82,83,84,81,82,83,84,81,82,83,84,23,0,0,8,77,77,77,77
32,3,23,23,23,23,23,0,46,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,0,1,31,8,77,77,77
32,26,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,31,31,33,57,57
32,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,31,31,57,57,57
32,26,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,31,31,57,57,57
